SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
108,1,13-Feb-2020 16:41:23,8,1,1,1,1,0,1,0,1276,1
108,1,13-Feb-2020 16:41:23,8,1,2,1,0,1,0,1,1742,1
108,1,13-Feb-2020 16:41:23,8,2,1,1,1,0,1,0,1276,1
108,1,13-Feb-2020 16:41:23,8,2,2,1,0,1,0,1,809,1
