SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
059,1,02-Dec-2019 13:52:02,7,1,1,1,1,0,1,0,2559,1
059,1,02-Dec-2019 13:52:02,7,1,2,1,0,1,0,1,2792,1
059,1,02-Dec-2019 13:52:02,7,2,1,1,1,0,1,0,3143,1
059,1,02-Dec-2019 13:52:02,7,2,2,1,0,1,0,1,5124,1
