SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
019,1,14-Aug-2019 13:29:34,7,1,1,1,1,0,1,0,3373,1
019,1,14-Aug-2019 13:29:34,7,1,2,1,0,1,0,1,1156,1
019,1,14-Aug-2019 13:29:34,7,2,1,1,1,0,1,0,1040,1
019,1,14-Aug-2019 13:29:34,7,2,2,1,0,1,0,1,923,1
