SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
098,1,07-Feb-2020 16:34:02,10,1,1,1,1,0,1,0,868,1
098,1,07-Feb-2020 16:34:02,10,1,2,1,0,1,0,1,872,1
