SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
046,1,23-Nov-2019 14:24:40,9,1,1,1,0,1,1,0,1392,0
046,1,23-Nov-2019 14:24:40,9,1,1,2,1,0,0,1,809,0
046,1,23-Nov-2019 14:24:40,9,1,1,3,1,0,1,0,809,1
046,1,23-Nov-2019 14:24:40,9,1,2,1,0,1,0,1,1858,1
046,1,23-Nov-2019 14:24:40,9,2,1,1,1,0,1,0,693,1
046,1,23-Nov-2019 14:24:40,9,2,2,1,0,1,0,1,693,1
