SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
021,1,19-Jul-2019 15:31:06,9,1,1,1,1,0,1,0,1039,1
021,1,19-Jul-2019 15:31:06,9,1,2,1,0,1,0,1,1272,1
021,1,19-Jul-2019 15:31:06,9,2,1,1,1,0,1,0,5003,1
021,1,19-Jul-2019 15:31:06,9,2,2,1,0,1,0,1,2322,1
