SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
079,1,06-Feb-2020 12:09:57,10,1,1,1,1,0,1,0,9557,1
079,1,06-Feb-2020 12:09:57,10,1,2,1,0,1,0,1,1859,1
079,1,06-Feb-2020 12:09:57,10,2,1,1,1,0,1,0,2093,1
079,1,06-Feb-2020 12:09:57,10,2,2,1,0,1,0,1,1042,1
