SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
041,1,07-Dec-2019 12:38:57,6,1,1,1,1,0,1,0,760,1
041,1,07-Dec-2019 12:38:57,6,1,2,1,0,1,0,1,544,1
041,1,07-Dec-2019 12:38:57,6,2,1,1,1,0,1,0,1415,1
041,1,07-Dec-2019 12:38:57,6,2,2,1,0,1,0,1,541,1
