SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
008,2,09-Jul-2019 16:52:27,6,1,1,1,1,0,1,0,2672,1
008,2,09-Jul-2019 16:52:27,6,1,2,1,0,1,0,1,1039,1
008,2,09-Jul-2019 16:52:27,6,2,1,1,1,0,1,0,2089,1
008,2,09-Jul-2019 16:52:27,6,2,2,1,0,1,0,1,806,1
