SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
065,1,20-Dec-2019 14:03:01,10,1,1,1,1,0,1,0,980,1
065,1,20-Dec-2019 14:03:01,10,1,2,1,0,1,0,1,764,1
065,1,20-Dec-2019 14:03:01,10,2,1,1,1,0,1,0,867,1
065,1,20-Dec-2019 14:03:01,10,2,2,1,0,0,0,0,3984,0
065,1,20-Dec-2019 14:03:01,10,2,2,2,0,1,0,1,1086,1
