SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
089,0,28-Oct-2019 15:13:30,9,1,1,1,1,0,1,0,4658,1
089,0,28-Oct-2019 15:13:30,9,1,2,1,0,0,0,0,9307,0
089,0,28-Oct-2019 15:13:30,9,1,2,2,0,1,0,1,1859,1
089,0,28-Oct-2019 15:13:30,9,2,1,1,0,0,0,0,863296196,0
089,0,28-Oct-2019 15:13:30,9,2,1,2,1,0,1,0,1393,1
089,0,28-Oct-2019 15:13:30,9,2,2,1,0,1,0,1,2209,1
