SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
187,0,03-Mar-2020 15:53:30,9,1,1,1,1,0,1,0,1305,1
187,0,03-Mar-2020 15:53:30,9,1,2,1,0,1,0,1,1532,1
187,0,03-Mar-2020 15:53:30,9,2,1,1,1,0,1,0,4146,1
187,0,03-Mar-2020 15:53:30,9,2,2,1,0,1,0,1,981,1
