SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
124,0,11-Dec-2019 13:05:38,9,1,1,1,1,0,1,0,1523,1
124,0,11-Dec-2019 13:05:38,9,1,2,1,0,1,0,1,2521,1
124,0,11-Dec-2019 13:05:38,9,2,1,1,1,0,1,0,978,1
124,0,11-Dec-2019 13:05:38,9,2,2,1,0,1,0,0,4647,0
124,0,11-Dec-2019 13:05:38,9,2,2,2,0,1,0,1,757,1
