SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
210,0,02-Mar-2020 15:11:49,9,1,1,1,1,0,1,0,1523,1
210,0,02-Mar-2020 15:11:49,9,1,2,1,0,1,0,1,1531,1
210,0,02-Mar-2020 15:11:49,9,2,1,1,1,0,1,0,1087,1
210,0,02-Mar-2020 15:11:49,9,2,2,1,0,1,0,1,1200,1
