SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
184,0,22-Feb-2020 13:37:23,7,1,1,1,1,0,1,0,978,1
184,0,22-Feb-2020 13:37:23,7,1,2,1,0,1,0,1,2518,1
184,0,22-Feb-2020 13:37:23,7,2,1,1,0,1,1,0,2290,0
184,0,22-Feb-2020 13:37:23,7,2,1,2,1,0,0,1,1088,0
184,0,22-Feb-2020 13:37:23,7,2,1,3,1,0,1,0,979,1
184,0,22-Feb-2020 13:37:23,7,2,2,1,0,1,0,1,1090,1
