SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
084,0,01-Nov-2019 13:45:11,10,1,1,1,1,0,1,0,1859,1
084,0,01-Nov-2019 13:45:11,10,1,2,1,0,1,0,1,1975,1
084,0,01-Nov-2019 13:45:11,10,2,1,1,1,0,1,0,4309,1
084,0,01-Nov-2019 13:45:11,10,2,2,1,0,1,0,1,1509,1
