SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
134,0,05-Feb-2020 15:23:36,9,1,1,1,1,0,1,0,1393,1
134,0,05-Feb-2020 15:23:36,9,1,2,1,0,0,0,0,6158,0
134,0,05-Feb-2020 15:23:36,9,1,2,2,0,1,0,1,809,1
134,0,05-Feb-2020 15:23:36,9,2,1,1,0,1,1,0,1160,0
134,0,05-Feb-2020 15:23:36,9,2,1,2,1,0,0,1,810,0
134,0,05-Feb-2020 15:23:36,9,2,1,3,1,0,1,0,3959,1
134,0,05-Feb-2020 15:23:36,9,2,2,1,0,1,0,1,926,1
