SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
045,0,16-Aug-2019 15:09:34,7,1,1,1,1,0,1,0,690,1
045,0,16-Aug-2019 15:09:34,7,1,2,1,0,1,0,1,2671,1
