SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
165,0,29-Jan-2020 13:34:52,7,1,1,1,1,0,1,0,1306,1
165,0,29-Jan-2020 13:34:52,7,1,2,1,0,1,0,1,1641,1
165,0,29-Jan-2020 13:34:52,7,2,1,1,1,0,1,0,1632,1
165,0,29-Jan-2020 13:34:52,7,2,2,1,0,1,0,1,1309,1
