SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
097,0,15-Nov-2019 15:40:28,7,1,1,1,1,0,1,0,4307,1
097,0,15-Nov-2019 15:40:28,7,1,2,1,0,1,0,1,1159,1
097,0,15-Nov-2019 15:40:28,7,2,1,1,1,0,1,0,1625,1
097,0,15-Nov-2019 15:40:28,7,2,2,1,0,0,0,0,4989,0
097,0,15-Nov-2019 15:40:28,7,2,2,2,0,1,0,1,4656,1
