SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
065,0,23-Sep-2019 19:06:31,10,1,1,1,0,1,0,1,3954,0
065,0,23-Sep-2019 19:06:31,10,1,1,2,1,0,1,0,3022,1
065,0,23-Sep-2019 19:06:31,10,1,2,1,0,1,0,1,1389,1
065,0,23-Sep-2019 19:06:31,10,2,1,1,1,0,1,0,2322,1
065,0,23-Sep-2019 19:06:31,10,2,2,1,0,1,0,1,2788,1
