SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
073,0,10-Oct-2019 13:39:07,10,1,1,1,0,0,0,0,1117541931,0
073,0,10-Oct-2019 13:39:07,10,1,1,2,1,0,1,0,1043,1
073,0,10-Oct-2019 13:39:07,10,1,2,1,0,0,0,0,4525,0
073,0,10-Oct-2019 13:39:07,10,1,2,2,0,1,0,1,926,1
073,0,10-Oct-2019 13:39:07,10,2,1,1,1,0,1,0,810,1
073,0,10-Oct-2019 13:39:07,10,2,2,1,0,1,0,1,3142,1
