SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
008,0,25-Apr-2019 17:23:25,6,1,1,1,1,0,1,0,4420,1
008,0,25-Apr-2019 17:23:25,6,1,2,1,0,1,0,1,3254,1
008,0,25-Apr-2019 17:23:25,6,2,1,1,1,0,1,0,3371,1
008,0,25-Apr-2019 17:23:25,6,2,2,1,0,1,0,1,1622,1
