SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
030,0,13-May-2019 17:26:53,10,1,1,1,1,0,1,0,5356,1
030,0,13-May-2019 17:26:53,10,1,2,1,0,1,0,1,1042,1
030,0,13-May-2019 17:26:53,10,2,1,1,1,0,1,0,1859,1
030,0,13-May-2019 17:26:53,10,2,2,1,0,0,0,0,7088,0
030,0,13-May-2019 17:26:53,10,2,2,2,0,1,0,1,810,1
