SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
049,0,21-Aug-2019 14:48:55,7,1,1,1,0,0,0,0,7352775,0
049,0,21-Aug-2019 14:48:55,7,1,1,2,1,0,1,0,3957,1
049,0,21-Aug-2019 14:48:55,7,1,2,1,0,1,0,1,1392,1
049,0,21-Aug-2019 14:48:55,7,2,1,1,1,0,1,0,1276,1
049,0,21-Aug-2019 14:48:55,7,2,2,1,0,1,0,1,1858,1
