SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
127,0,17-Dec-2019 12:04:46,7,1,1,1,1,0,1,0,978,1
127,0,17-Dec-2019 12:04:46,7,1,2,1,0,1,0,1,1754,1
127,0,17-Dec-2019 12:04:46,7,2,1,1,1,0,1,0,1851,1
127,0,17-Dec-2019 12:04:46,7,2,2,1,0,1,0,1,875,1
