SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
176,0,20-Feb-2020 12:28:13,9,1,1,1,0,0,0,0,864,0
176,0,20-Feb-2020 12:28:13,9,1,1,2,1,0,1,0,1190,1
176,0,20-Feb-2020 12:28:13,9,1,2,1,0,0,0,0,4313,0
176,0,20-Feb-2020 12:28:13,9,1,2,2,0,1,0,1,973,1
176,0,20-Feb-2020 12:28:13,9,2,1,1,1,0,1,0,7724,1
176,0,20-Feb-2020 12:28:13,9,2,2,1,0,1,0,1,1960,1
