SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
150,0,18-Jan-2020 12:07:55,11,1,1,1,1,0,1,0,1276,1
150,0,18-Jan-2020 12:07:55,11,1,2,1,0,1,0,1,1276,1
150,0,18-Jan-2020 12:07:55,11,2,1,1,1,0,1,0,1043,1
150,0,18-Jan-2020 12:07:55,11,2,2,1,0,0,0,0,4642,0
150,0,18-Jan-2020 12:07:55,11,2,2,2,0,1,0,1,926,1
