SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
027,0,14-May-2019 16:58:48,12,1,1,1,0,0,1,1,1389,0
027,0,14-May-2019 16:58:48,12,1,1,2,1,0,1,0,690,1
027,0,14-May-2019 16:58:48,12,1,2,1,0,1,0,1,2904,1
027,0,14-May-2019 16:58:48,12,2,1,1,1,0,1,0,806,1
027,0,14-May-2019 16:58:48,12,2,2,1,0,1,0,1,3371,1
