SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
160,0,22-Jan-2020 14:03:11,8,1,1,1,1,0,1,0,2209,1
160,0,22-Jan-2020 14:03:11,8,1,2,1,0,1,0,1,2675,1
160,0,22-Jan-2020 14:03:11,8,2,1,1,0,1,0,1,1626,0
160,0,22-Jan-2020 14:03:11,8,2,1,2,1,0,1,0,810,1
160,0,22-Jan-2020 14:03:11,8,2,2,1,0,1,0,1,2092,1
