SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
177,0,20-Feb-2020 13:23:13,7,1,1,1,1,0,1,0,1160,1
177,0,20-Feb-2020 13:23:13,7,1,2,1,0,1,0,1,1159,1
177,0,20-Feb-2020 13:23:13,7,2,1,1,1,0,1,0,1859,1
177,0,20-Feb-2020 13:23:13,7,2,2,1,0,1,0,1,2092,1
