SJNB, Test_session, Date, Age, test_time, block, trials, Rocket1, Rocket2, Rocket3, Rocket4, RT, Correct 
111,0,02-Dec-2019 17:55:31,8,1,1,1,1,0,1,0,3607,1
111,0,02-Dec-2019 17:55:31,8,1,2,1,0,1,0,1,1508,1
111,0,02-Dec-2019 17:55:31,8,2,1,1,1,0,1,0,3140,1
111,0,02-Dec-2019 17:55:31,8,2,2,1,0,0,0,0,6275,0
111,0,02-Dec-2019 17:55:31,8,2,2,2,0,1,0,1,4890,1
